purchase_id,medicine_id,shop_id,supplier_name,purchase_date,quantity,cost_price
PUR8340,MED2135,SHOP3127,ABC Suppliers,2022-03-21,79,174
PUR8341,MED2663,SHOP3118,ABC Suppliers,2020-02-06,56,263
PUR8342,MED2548,SHOP3098,ABC Suppliers,2019-08-10,62,196
PUR8343,MED2264,SHOP3147,MedLink,2021-02-14,63,216
PUR8344,MED2567,SHOP3031,ABC Suppliers,2024-04-08,25,176
PUR8345,MED2517,SHOP3135,LifeLine,2021-08-21,29,239
PUR8346,MED2133,SHOP3003,MedLink,2023-07-10,19,121
PUR8347,MED2442,SHOP3071,MedLink,2019-09-25,18,158
PUR8348,MED2643,SHOP3143,ABC Suppliers,2021-12-30,56,141
PUR8349,MED2267,SHOP3029,LifeLine,2023-02-05,77,197
PUR8350,MED2406,SHOP3065,LifeLine,2022-01-17,43,134
PUR8351,MED2055,SHOP3081,LifeLine,2024-12-18,48,199
PUR8352,MED2348,SHOP3007,ABC Suppliers,2019-04-09,74,152
PUR8353,MED2644,SHOP3046,LifeLine,2024-07-12,51,253
PUR8354,MED2385,SHOP3105,LifeLine,2023-06-26,50,145
PUR8355,MED2170,SHOP3133,LifeLine,2019-10-30,55,148
PUR8356,MED2165,SHOP3014,HealthCorp,2023-07-11,61,118
PUR8357,MED2239,SHOP3141,HealthCorp,2019-03-15,74,213
PUR8358,MED2354,SHOP3041,MedLink,2025-05-06,45,182
PUR8359,MED2964,SHOP3100,ABC Suppliers,2024-10-17,66,168
PUR8360,MED2976,SHOP3148,ABC Suppliers,2023-02-26,51,208
PUR8361,MED2580,SHOP3133,LifeLine,2020-05-07,54,135
PUR8362,MED2896,SHOP3045,MedLink,2025-02-14,46,254
PUR8363,MED2946,SHOP3066,MedLink,2022-05-12,61,178
PUR8364,MED2454,SHOP3127,LifeLine,2019-07-14,39,207
PUR8365,MED2653,SHOP3008,MedLink,2021-12-07,41,293
PUR8366,MED2121,SHOP3037,MedLink,2020-09-07,40,210
PUR8367,MED2661,SHOP3012,HealthCorp,2019-01-16,45,138
PUR8368,MED2048,SHOP3037,HealthCorp,2023-09-19,42,201
PUR8369,MED2926,SHOP3080,MedLink,2022-08-08,43,131
PUR8370,MED2205,SHOP3054,LifeLine,2025-04-02,38,208
PUR8371,MED2931,SHOP3057,LifeLine,2024-12-22,76,140
PUR8372,MED2643,SHOP3040,LifeLine,2021-05-30,14,242
PUR8373,MED2147,SHOP3070,HealthCorp,2023-04-01,66,188
PUR8374,MED2123,SHOP3035,HealthCorp,2021-09-10,58,283
PUR8375,MED2172,SHOP3139,HealthCorp,2021-10-11,73,174
PUR8376,MED2951,SHOP3098,LifeLine,2024-12-06,56,199
PUR8377,MED2845,SHOP3005,LifeLine,2023-08-22,104,273
PUR8378,MED2439,SHOP3026,LifeLine,2025-08-30,67,160
PUR8379,MED2753,SHOP3006,ABC Suppliers,2022-06-07,91,239
PUR8380,MED2342,SHOP3062,LifeLine,2019-04-10,3,127
PUR8381,MED2385,SHOP3129,LifeLine,2021-04-19,26,180
PUR8382,MED2680,SHOP3005,LifeLine,2021-10-05,29,174
PUR8383,MED2467,SHOP3055,ABC Suppliers,2022-08-22,31,139
PUR8384,MED2304,SHOP3093,LifeLine,2025-04-17,56,243
PUR8385,MED2398,SHOP3096,LifeLine,2023-10-23,77,162
PUR8386,MED2431,SHOP3145,LifeLine,2024-02-03,55,187
PUR8387,MED2084,SHOP3103,LifeLine,2019-11-11,33,173
PUR8388,MED2459,SHOP3082,ABC Suppliers,2022-01-03,33,224
PUR8389,MED2016,SHOP3114,HealthCorp,2022-02-17,73,271
PUR8390,MED2409,SHOP3144,MedLink,2024-04-03,71,152
PUR8391,MED2413,SHOP3064,ABC Suppliers,2022-07-31,67,154
PUR8392,MED2778,SHOP3057,LifeLine,2025-05-28,22,209
PUR8393,MED2997,SHOP3043,MedLink,2020-08-25,55,97
PUR8394,MED2064,SHOP3051,LifeLine,2021-06-05,22,199
PUR8395,MED2748,SHOP3129,HealthCorp,2021-09-05,55,270
PUR8396,MED2523,SHOP3121,ABC Suppliers,2020-04-03,52,168
PUR8397,MED2926,SHOP3036,MedLink,2024-08-25,12,131
PUR8398,MED2249,SHOP3108,ABC Suppliers,2024-05-14,45,220
PUR8399,MED2188,SHOP3005,MedLink,2024-01-08,84,236
PUR8400,MED2585,SHOP3134,LifeLine,2022-12-10,30,133
PUR8401,MED2557,SHOP3096,LifeLine,2021-01-21,75,87
PUR8402,MED2557,SHOP3005,HealthCorp,2021-04-25,21,187
PUR8403,MED2526,SHOP3115,ABC Suppliers,2022-01-15,21,273
PUR8404,MED2665,SHOP3004,MedLink,2023-03-23,53,305
PUR8405,MED2599,SHOP3108,ABC Suppliers,2024-01-23,50,190
PUR8406,MED2298,SHOP3070,ABC Suppliers,2024-06-10,58,201
PUR8407,MED2511,SHOP3068,HealthCorp,2023-01-17,87,216
PUR8408,MED2694,SHOP3029,LifeLine,2024-11-07,41,167
PUR8409,MED2739,SHOP3143,MedLink,2023-06-13,38,255
PUR8410,MED2586,SHOP3112,LifeLine,2025-02-18,1,65
PUR8411,MED2302,SHOP3146,MedLink,2019-07-17,56,211
PUR8412,MED2998,SHOP3020,LifeLine,2023-07-21,39,223
PUR8413,MED2851,SHOP3135,LifeLine,2023-11-10,26,225
PUR8414,MED2939,SHOP3035,ABC Suppliers,2019-10-02,64,267
PUR8415,MED2944,SHOP3109,HealthCorp,2022-01-13,89,307
PUR8416,MED2860,SHOP3077,MedLink,2019-02-18,32,175
PUR8417,MED2016,SHOP3016,ABC Suppliers,2020-10-21,0,185
PUR8418,MED2924,SHOP3104,HealthCorp,2022-12-01,37,187
PUR8419,MED2545,SHOP3148,MedLink,2023-10-27,39,215
PUR8420,MED2120,SHOP3101,ABC Suppliers,2024-07-02,17,191
PUR8421,MED2281,SHOP3052,HealthCorp,2021-10-05,75,301
PUR8422,MED2545,SHOP3080,ABC Suppliers,2022-10-27,25,205
PUR8423,MED2768,SHOP3131,HealthCorp,2021-10-22,47,110
PUR8424,MED2437,SHOP3052,HealthCorp,2021-07-05,39,225
PUR8425,MED2579,SHOP3132,HealthCorp,2023-09-06,92,245
PUR8426,MED2505,SHOP3141,LifeLine,2022-02-14,60,119
PUR8427,MED2593,SHOP3101,HealthCorp,2025-02-11,77,165
PUR8428,MED2713,SHOP3104,LifeLine,2024-01-15,15,226
PUR8429,MED2947,SHOP3081,HealthCorp,2021-10-31,24,256
PUR8430,MED2160,SHOP3077,HealthCorp,2020-01-13,36,183
PUR8431,MED2502,SHOP3047,LifeLine,2023-01-21,36,199
PUR8432,MED2785,SHOP3035,LifeLine,2022-01-06,38,173
PUR8433,MED2252,SHOP3142,HealthCorp,2022-04-08,26,228
PUR8434,MED2064,SHOP3100,LifeLine,2023-10-17,25,193
PUR8435,MED2912,SHOP3014,MedLink,2022-02-13,52,278
PUR8436,MED2731,SHOP3110,ABC Suppliers,2019-08-04,35,226
PUR8437,MED2065,SHOP3034,LifeLine,2019-07-18,21,268
PUR8438,MED2371,SHOP3010,MedLink,2021-10-17,44,157
PUR8439,MED2633,SHOP3060,HealthCorp,2022-03-17,38,199
PUR8440,MED2420,SHOP3137,LifeLine,2020-01-03,14,204
PUR8441,MED2602,SHOP3061,HealthCorp,2020-11-17,49,273
PUR8442,MED2076,SHOP3049,ABC Suppliers,2019-12-03,45,250
PUR8443,MED2181,SHOP3089,LifeLine,2020-04-09,45,176
PUR8444,MED2243,SHOP3088,ABC Suppliers,2021-08-15,92,118
PUR8445,MED2381,SHOP3140,HealthCorp,2019-03-17,34,183
PUR8446,MED2404,SHOP3093,ABC Suppliers,2021-03-17,59,147
PUR8447,MED2812,SHOP3092,MedLink,2024-10-24,74,157
PUR8448,MED2747,SHOP3072,MedLink,2020-12-15,45,137
PUR8449,MED2803,SHOP3016,LifeLine,2024-03-15,65,155
PUR8450,MED2844,SHOP3103,MedLink,2019-05-13,38,183
PUR8451,MED2920,SHOP3128,LifeLine,2023-05-19,45,170
PUR8452,MED2884,SHOP3136,MedLink,2025-03-21,46,179
PUR8453,MED2500,SHOP3049,ABC Suppliers,2023-12-19,33,204
PUR8454,MED2140,SHOP3086,LifeLine,2019-02-05,31,209
PUR8455,MED2158,SHOP3065,LifeLine,2022-01-15,26,152
PUR8456,MED2307,SHOP3040,HealthCorp,2019-02-05,82,230
PUR8457,MED2801,SHOP3002,HealthCorp,2024-11-09,22,184
PUR8458,MED2218,SHOP3033,MedLink,2022-05-22,53,170
PUR8459,MED2384,SHOP3044,HealthCorp,2020-01-13,75,180
PUR8460,MED2804,SHOP3059,ABC Suppliers,2024-03-16,43,229
PUR8461,MED2034,SHOP3004,MedLink,2019-06-12,36,213
PUR8462,MED2449,SHOP3079,LifeLine,2019-01-12,29,177
PUR8463,MED2524,SHOP3023,MedLink,2024-11-11,43,233
PUR8464,MED2939,SHOP3006,LifeLine,2020-07-06,21,194
PUR8465,MED2263,SHOP3062,HealthCorp,2023-02-08,76,303
PUR8466,MED2947,SHOP3077,MedLink,2022-06-18,64,207
PUR8467,MED2158,SHOP3088,ABC Suppliers,2025-07-06,44,183
PUR8468,MED2131,SHOP3070,MedLink,2021-02-08,8,232
PUR8469,MED2429,SHOP3084,MedLink,2022-07-04,46,147
PUR8470,MED2188,SHOP3085,HealthCorp,2022-02-13,47,99
PUR8471,MED2739,SHOP3049,ABC Suppliers,2022-08-07,25,305
PUR8472,MED2406,SHOP3062,ABC Suppliers,2025-07-09,95,237
PUR8473,MED2841,SHOP3094,LifeLine,2024-08-29,26,221
PUR8474,MED2522,SHOP3028,MedLink,2021-04-16,39,264
PUR8475,MED2194,SHOP3142,MedLink,2024-07-01,66,127
PUR8476,MED2424,SHOP3067,HealthCorp,2023-07-18,50,209
PUR8477,MED2714,SHOP3146,MedLink,2023-02-14,30,246
PUR8478,MED2051,SHOP3034,ABC Suppliers,2023-05-15,57,181
PUR8479,MED2367,SHOP3083,LifeLine,2020-03-02,51,173
PUR8480,MED2460,SHOP3018,ABC Suppliers,2021-08-15,25,278
PUR8481,MED2955,SHOP3043,ABC Suppliers,2022-03-09,41,219
PUR8482,MED2850,SHOP3086,ABC Suppliers,2025-03-21,36,219
PUR8483,MED2624,SHOP3013,LifeLine,2024-11-06,33,120
PUR8484,MED2685,SHOP3139,ABC Suppliers,2023-04-13,39,243
PUR8485,MED2099,SHOP3089,MedLink,2019-04-18,26,212
PUR8486,MED2189,SHOP3080,ABC Suppliers,2022-02-13,53,254
PUR8487,MED2206,SHOP3058,LifeLine,2022-04-29,30,141
PUR8488,MED2878,SHOP3043,LifeLine,2024-04-12,70,187
PUR8489,MED2852,SHOP3049,MedLink,2022-03-27,58,241
PUR8490,MED2563,SHOP3136,HealthCorp,2023-04-11,45,183
PUR8491,MED2154,SHOP3117,LifeLine,2019-02-11,18,214
PUR8492,MED2497,SHOP3097,ABC Suppliers,2024-04-25,55,165
PUR8493,MED2364,SHOP3069,ABC Suppliers,2023-09-08,68,246
PUR8494,MED2513,SHOP3145,LifeLine,2022-01-06,56,189
PUR8495,MED2507,SHOP3119,MedLink,2024-05-27,57,167
PUR8496,MED2837,SHOP3095,HealthCorp,2019-10-11,49,194
PUR8497,MED2065,SHOP3058,LifeLine,2019-05-27,38,125
PUR8498,MED2637,SHOP3003,MedLink,2022-06-16,54,106
PUR8499,MED2324,SHOP3092,ABC Suppliers,2022-04-10,8,222
PUR8500,MED2772,SHOP3147,HealthCorp,2025-06-11,55,177
PUR8501,MED2019,SHOP3104,LifeLine,2019-05-03,38,281
PUR8502,MED2260,SHOP3115,ABC Suppliers,2024-06-18,69,180
PUR8503,MED2683,SHOP3116,LifeLine,2020-02-29,42,96
PUR8504,MED2934,SHOP3064,ABC Suppliers,2019-02-06,53,149
PUR8505,MED2586,SHOP3078,LifeLine,2020-05-16,16,185
PUR8506,MED2123,SHOP3089,HealthCorp,2021-07-06,71,188
PUR8507,MED2062,SHOP3109,LifeLine,2023-09-30,52,148
PUR8508,MED2882,SHOP3057,LifeLine,2022-09-06,78,201
PUR8509,MED2240,SHOP3062,ABC Suppliers,2025-05-29,63,140
PUR8510,MED2772,SHOP3092,LifeLine,2020-09-15,58,246
PUR8511,MED2521,SHOP3084,HealthCorp,2021-02-07,38,199
PUR8512,MED2787,SHOP3005,LifeLine,2021-06-01,31,209
PUR8513,MED2157,SHOP3056,HealthCorp,2024-04-25,57,204
PUR8514,MED2231,SHOP3095,ABC Suppliers,2023-09-05,44,148
PUR8515,MED2421,SHOP3102,HealthCorp,2022-03-27,34,163
PUR8516,MED2697,SHOP3117,MedLink,2025-06-06,51,203
PUR8517,MED2530,SHOP3076,LifeLine,2019-10-31,77,176
PUR8518,MED2390,SHOP3098,LifeLine,2020-07-12,70,202
PUR8519,MED2309,SHOP3018,ABC Suppliers,2024-07-10,55,218
PUR8520,MED2166,SHOP3139,LifeLine,2020-03-08,26,311
PUR8521,MED2358,SHOP3149,LifeLine,2024-12-27,73,131
PUR8522,MED2384,SHOP3057,LifeLine,2020-08-04,19,259
PUR8523,MED2911,SHOP3110,ABC Suppliers,2023-07-16,36,188
PUR8524,MED2866,SHOP3015,LifeLine,2022-01-06,29,175
PUR8525,MED2689,SHOP3087,LifeLine,2024-10-20,74,228
PUR8526,MED2292,SHOP3050,MedLink,2023-07-16,38,232
PUR8527,MED2806,SHOP3064,LifeLine,2022-08-29,25,202
PUR8528,MED2313,SHOP3077,ABC Suppliers,2025-05-09,46,255
PUR8529,MED2439,SHOP3052,ABC Suppliers,2019-04-02,63,216
PUR8530,MED2978,SHOP3088,HealthCorp,2024-06-06,63,169
PUR8531,MED2365,SHOP3037,HealthCorp,2021-10-04,34,178
PUR8532,MED2743,SHOP3091,MedLink,2019-07-24,46,188
PUR8533,MED2478,SHOP3013,ABC Suppliers,2023-11-27,41,107
PUR8534,MED2308,SHOP3062,MedLink,2024-03-18,46,117
PUR8535,MED2372,SHOP3123,ABC Suppliers,2020-02-06,78,228
PUR8536,MED2828,SHOP3119,HealthCorp,2023-03-03,31,222
PUR8537,MED2756,SHOP3101,MedLink,2022-04-06,53,158
PUR8538,MED2620,SHOP3050,MedLink,2022-11-08,54,204
PUR8539,MED2144,SHOP3018,HealthCorp,2021-08-28,27,267
PUR8540,MED2419,SHOP3133,MedLink,2024-10-27,81,120
PUR8541,MED2741,SHOP3042,HealthCorp,2023-06-08,17,236
PUR8542,MED2429,SHOP3036,HealthCorp,2020-05-21,84,216
PUR8543,MED2223,SHOP3127,ABC Suppliers,2024-07-03,53,224
PUR8544,MED2879,SHOP3007,ABC Suppliers,2023-09-04,43,260
PUR8545,MED2562,SHOP3113,ABC Suppliers,2019-04-20,80,168
PUR8546,MED2741,SHOP3085,ABC Suppliers,2020-06-15,23,258
PUR8547,MED2465,SHOP3137,HealthCorp,2024-10-05,29,199
PUR8548,MED2340,SHOP3136,ABC Suppliers,2019-07-27,29,81
PUR8549,MED2604,SHOP3005,HealthCorp,2024-10-09,33,246
PUR8550,MED2448,SHOP3003,MedLink,2024-06-16,67,187
PUR8551,MED2416,SHOP3002,HealthCorp,2021-05-20,45,182
PUR8552,MED2767,SHOP3143,MedLink,2024-03-24,68,279
PUR8553,MED2106,SHOP3054,ABC Suppliers,2020-08-04,35,143
PUR8554,MED2013,SHOP3106,MedLink,2024-02-12,60,160
PUR8555,MED2923,SHOP3124,HealthCorp,2019-01-12,41,270
PUR8556,MED2119,SHOP3091,HealthCorp,2020-02-26,47,175
PUR8557,MED2602,SHOP3095,LifeLine,2025-03-07,47,227
PUR8558,MED2817,SHOP3104,LifeLine,2021-05-23,79,204
PUR8559,MED2853,SHOP3039,MedLink,2021-12-09,61,143
PUR8560,MED2228,SHOP3075,HealthCorp,2023-05-01,40,55
PUR8561,MED2382,SHOP3027,HealthCorp,2024-07-11,49,235
PUR8562,MED2410,SHOP3062,LifeLine,2024-07-23,42,227
PUR8563,MED2511,SHOP3043,ABC Suppliers,2025-02-14,44,284
PUR8564,MED2327,SHOP3093,ABC Suppliers,2024-12-20,10,158
PUR8565,MED2302,SHOP3042,LifeLine,2025-05-25,110,122
PUR8566,MED2776,SHOP3014,HealthCorp,2023-04-07,113,193
PUR8567,MED2082,SHOP3128,HealthCorp,2020-06-30,31,246
PUR8568,MED2520,SHOP3132,LifeLine,2022-04-06,69,183
PUR8569,MED2483,SHOP3082,HealthCorp,2020-06-21,66,111
PUR8570,MED2441,SHOP3095,MedLink,2020-07-22,72,116
PUR8571,MED2053,SHOP3000,MedLink,2021-03-30,56,225
PUR8572,MED2207,SHOP3092,HealthCorp,2019-04-12,33,148
PUR8573,MED2505,SHOP3093,LifeLine,2022-09-27,51,195
PUR8574,MED2284,SHOP3120,LifeLine,2020-04-10,39,205
PUR8575,MED2638,SHOP3110,HealthCorp,2023-04-28,42,225
PUR8576,MED2499,SHOP3112,MedLink,2024-08-09,59,196
PUR8577,MED2105,SHOP3109,HealthCorp,2019-07-27,52,285
PUR8578,MED2327,SHOP3092,HealthCorp,2022-08-22,56,111
PUR8579,MED2465,SHOP3061,LifeLine,2023-09-14,36,110
PUR8580,MED2758,SHOP3060,HealthCorp,2021-04-30,70,149
PUR8581,MED2611,SHOP3064,HealthCorp,2025-03-03,36,127
PUR8582,MED2025,SHOP3140,ABC Suppliers,2023-04-20,21,230
PUR8583,MED2087,SHOP3000,HealthCorp,2021-10-12,34,157
PUR8584,MED2908,SHOP3045,ABC Suppliers,2025-06-12,42,123
PUR8585,MED2411,SHOP3026,HealthCorp,2022-06-12,48,235
PUR8586,MED2037,SHOP3138,ABC Suppliers,2025-01-25,42,159
PUR8587,MED2907,SHOP3022,LifeLine,2020-02-23,17,93
PUR8588,MED2635,SHOP3081,HealthCorp,2023-03-18,31,116
PUR8589,MED2651,SHOP3085,HealthCorp,2025-01-26,59,217
PUR8590,MED2650,SHOP3042,LifeLine,2023-06-13,29,227
PUR8591,MED2187,SHOP3126,ABC Suppliers,2024-01-01,59,196
PUR8592,MED2841,SHOP3085,MedLink,2023-04-01,43,154
PUR8593,MED2946,SHOP3002,MedLink,2024-09-22,37,187
PUR8594,MED2822,SHOP3125,HealthCorp,2022-07-19,58,201
PUR8595,MED2009,SHOP3094,LifeLine,2024-07-14,14,176
PUR8596,MED2906,SHOP3070,HealthCorp,2020-03-25,55,127
PUR8597,MED2637,SHOP3003,MedLink,2021-05-31,78,118
PUR8598,MED2977,SHOP3022,HealthCorp,2024-08-07,58,286
PUR8599,MED2421,SHOP3006,HealthCorp,2019-06-20,55,162
PUR8600,MED2706,SHOP3050,LifeLine,2021-01-03,80,281
PUR8601,MED2968,SHOP3017,ABC Suppliers,2022-02-12,58,216
PUR8602,MED2858,SHOP3048,ABC Suppliers,2023-02-22,57,269
PUR8603,MED2768,SHOP3110,LifeLine,2021-11-14,74,178
PUR8604,MED2583,SHOP3125,LifeLine,2025-02-18,47,110
PUR8605,MED2939,SHOP3026,ABC Suppliers,2021-09-01,23,108
PUR8606,MED2294,SHOP3110,MedLink,2019-04-29,82,186
PUR8607,MED2633,SHOP3070,HealthCorp,2020-10-17,47,186
PUR8608,MED2053,SHOP3082,LifeLine,2021-07-02,52,91
PUR8609,MED2628,SHOP3122,LifeLine,2022-08-26,28,202
PUR8610,MED2361,SHOP3104,ABC Suppliers,2020-09-11,67,158
PUR8611,MED2472,SHOP3070,ABC Suppliers,2020-02-01,74,283
PUR8612,MED2410,SHOP3124,MedLink,2025-05-08,46,143
PUR8613,MED2087,SHOP3065,MedLink,2025-02-17,49,233
PUR8614,MED2302,SHOP3136,MedLink,2021-09-23,61,228
PUR8615,MED2407,SHOP3060,MedLink,2025-05-15,54,203
PUR8616,MED2998,SHOP3097,MedLink,2023-10-06,42,196
PUR8617,MED2813,SHOP3137,MedLink,2023-02-28,31,231
PUR8618,MED2943,SHOP3063,LifeLine,2019-01-11,25,140
PUR8619,MED2873,SHOP3006,LifeLine,2023-08-06,44,290
PUR8620,MED2691,SHOP3100,ABC Suppliers,2021-06-05,42,169
PUR8621,MED2057,SHOP3123,LifeLine,2021-03-12,44,185
PUR8622,MED2087,SHOP3061,MedLink,2019-11-17,78,246
PUR8623,MED2945,SHOP3080,ABC Suppliers,2020-08-12,103,215
PUR8624,MED2448,SHOP3065,MedLink,2024-03-14,29,314
PUR8625,MED2026,SHOP3107,MedLink,2023-11-25,19,308
PUR8626,MED2324,SHOP3104,MedLink,2021-12-20,31,207
PUR8627,MED2003,SHOP3118,LifeLine,2021-09-01,65,216
PUR8628,MED2217,SHOP3018,MedLink,2019-08-25,52,213
PUR8629,MED2809,SHOP3079,LifeLine,2024-05-21,44,264
PUR8630,MED2666,SHOP3050,HealthCorp,2019-12-09,57,160
PUR8631,MED2331,SHOP3006,HealthCorp,2022-05-09,66,184
PUR8632,MED2391,SHOP3142,HealthCorp,2021-05-10,64,250
PUR8633,MED2953,SHOP3037,MedLink,2020-03-06,80,261
PUR8634,MED2698,SHOP3129,HealthCorp,2023-08-28,12,146
PUR8635,MED2203,SHOP3099,ABC Suppliers,2020-07-16,61,219
PUR8636,MED2943,SHOP3093,ABC Suppliers,2019-01-29,64,216
PUR8637,MED2929,SHOP3055,HealthCorp,2022-08-03,44,152
PUR8638,MED2600,SHOP3040,ABC Suppliers,2019-03-31,81,166
PUR8639,MED2522,SHOP3113,LifeLine,2019-04-21,14,208
PUR8640,MED2382,SHOP3093,MedLink,2022-11-16,72,257
PUR8641,MED2534,SHOP3135,HealthCorp,2024-01-31,34,290
PUR8642,MED2972,SHOP3050,ABC Suppliers,2020-12-04,25,133
PUR8643,MED2737,SHOP3143,LifeLine,2021-09-22,54,150
PUR8644,MED2629,SHOP3065,MedLink,2019-01-01,47,201
PUR8645,MED2848,SHOP3052,HealthCorp,2025-05-26,38,189
PUR8646,MED2148,SHOP3100,HealthCorp,2019-08-01,74,115
PUR8647,MED2604,SHOP3006,LifeLine,2019-08-12,54,186
PUR8648,MED2215,SHOP3092,LifeLine,2021-12-14,82,258
PUR8649,MED2755,SHOP3056,ABC Suppliers,2025-06-04,58,212
PUR8650,MED2894,SHOP3090,ABC Suppliers,2024-03-17,33,217
PUR8651,MED2246,SHOP3034,HealthCorp,2021-11-23,68,199
PUR8652,MED2021,SHOP3081,LifeLine,2021-10-25,10,203
PUR8653,MED2056,SHOP3019,MedLink,2019-05-02,46,185
PUR8654,MED2498,SHOP3080,LifeLine,2023-09-12,40,191
PUR8655,MED2555,SHOP3019,ABC Suppliers,2019-12-26,65,197
PUR8656,MED2935,SHOP3088,LifeLine,2023-04-17,63,197
PUR8657,MED2253,SHOP3054,LifeLine,2021-01-28,39,159
PUR8658,MED2596,SHOP3021,MedLink,2020-10-04,67,289
PUR8659,MED2977,SHOP3145,HealthCorp,2025-08-05,19,175
PUR8660,MED2993,SHOP3145,LifeLine,2025-05-25,55,210
PUR8661,MED2139,SHOP3022,LifeLine,2021-12-27,74,180
PUR8662,MED2424,SHOP3027,HealthCorp,2023-12-14,57,171
PUR8663,MED2373,SHOP3125,LifeLine,2023-02-23,62,158
PUR8664,MED2541,SHOP3086,HealthCorp,2019-11-24,56,223
PUR8665,MED2548,SHOP3086,ABC Suppliers,2024-10-27,55,273
PUR8666,MED2362,SHOP3033,HealthCorp,2023-03-26,91,204
PUR8667,MED2663,SHOP3118,ABC Suppliers,2021-07-16,40,219
PUR8668,MED2580,SHOP3049,LifeLine,2020-12-08,51,219
PUR8669,MED2632,SHOP3108,HealthCorp,2020-04-04,78,252
PUR8670,MED2031,SHOP3105,ABC Suppliers,2025-01-10,63,174
PUR8671,MED2673,SHOP3084,MedLink,2022-08-24,38,253
PUR8672,MED2262,SHOP3147,HealthCorp,2019-06-28,37,216
PUR8673,MED2637,SHOP3092,MedLink,2022-01-03,109,181
PUR8674,MED2970,SHOP3114,ABC Suppliers,2023-09-29,47,194
PUR8675,MED2005,SHOP3078,HealthCorp,2023-10-10,52,167
PUR8676,MED2201,SHOP3106,HealthCorp,2019-05-23,38,149
PUR8677,MED2389,SHOP3090,HealthCorp,2019-03-25,49,244
PUR8678,MED2373,SHOP3064,MedLink,2022-11-11,59,115
PUR8679,MED2239,SHOP3008,LifeLine,2024-07-17,54,170
PUR8680,MED2099,SHOP3135,LifeLine,2022-03-16,27,278
PUR8681,MED2383,SHOP3091,LifeLine,2023-01-09,57,221
PUR8682,MED2152,SHOP3134,MedLink,2024-10-02,48,190
PUR8683,MED2783,SHOP3031,ABC Suppliers,2020-02-18,29,112
PUR8684,MED2238,SHOP3019,HealthCorp,2020-07-17,33,188
PUR8685,MED2078,SHOP3148,HealthCorp,2019-12-28,26,226
PUR8686,MED2937,SHOP3130,LifeLine,2021-02-20,78,148
PUR8687,MED2440,SHOP3061,MedLink,2021-09-16,19,178
PUR8688,MED2483,SHOP3133,HealthCorp,2023-01-16,66,105
PUR8689,MED2426,SHOP3085,ABC Suppliers,2020-06-11,55,146
PUR8690,MED2815,SHOP3079,MedLink,2023-03-29,38,251
PUR8691,MED2064,SHOP3057,HealthCorp,2019-10-12,80,319
PUR8692,MED2469,SHOP3024,LifeLine,2025-02-08,40,185
PUR8693,MED2901,SHOP3017,HealthCorp,2022-02-05,59,196
PUR8694,MED2948,SHOP3036,LifeLine,2024-03-17,56,188
PUR8695,MED2445,SHOP3036,LifeLine,2020-11-21,43,187
PUR8696,MED2685,SHOP3023,HealthCorp,2020-03-04,79,159
PUR8697,MED2912,SHOP3054,MedLink,2024-08-28,76,189
PUR8698,MED2219,SHOP3148,MedLink,2022-10-03,51,214
PUR8699,MED2947,SHOP3098,HealthCorp,2025-02-05,63,181
PUR8700,MED2614,SHOP3079,LifeLine,2019-08-11,29,263
PUR8701,MED2644,SHOP3088,ABC Suppliers,2023-08-06,29,218
PUR8702,MED2313,SHOP3029,HealthCorp,2023-03-25,32,238
PUR8703,MED2022,SHOP3064,HealthCorp,2025-08-09,104,227
PUR8704,MED2180,SHOP3025,HealthCorp,2021-07-11,55,231
PUR8705,MED2825,SHOP3002,MedLink,2021-05-13,74,207
PUR8706,MED2312,SHOP3006,ABC Suppliers,2025-06-19,27,247
PUR8707,MED2055,SHOP3020,ABC Suppliers,2021-12-30,65,193
PUR8708,MED2468,SHOP3066,LifeLine,2021-08-20,15,199
PUR8709,MED2979,SHOP3126,LifeLine,2019-02-22,36,231
PUR8710,MED2166,SHOP3008,ABC Suppliers,2023-09-17,43,241
PUR8711,MED2360,SHOP3052,MedLink,2025-01-21,30,216
PUR8712,MED2005,SHOP3050,MedLink,2021-03-29,42,281
PUR8713,MED2203,SHOP3136,LifeLine,2020-01-11,49,246
PUR8714,MED2136,SHOP3060,HealthCorp,2022-10-20,51,168
PUR8715,MED2268,SHOP3061,HealthCorp,2019-12-11,34,88
PUR8716,MED2906,SHOP3133,MedLink,2022-12-17,37,162
PUR8717,MED2852,SHOP3044,HealthCorp,2020-11-22,47,297
PUR8718,MED2322,SHOP3045,ABC Suppliers,2025-08-19,49,234
PUR8719,MED2590,SHOP3114,MedLink,2019-02-23,27,272
PUR8720,MED2828,SHOP3059,LifeLine,2023-07-13,63,253
PUR8721,MED2259,SHOP3131,HealthCorp,2023-06-17,41,183
PUR8722,MED2943,SHOP3043,MedLink,2020-06-22,41,188
PUR8723,MED2735,SHOP3031,ABC Suppliers,2021-03-06,70,207
PUR8724,MED2833,SHOP3082,MedLink,2022-06-19,77,293
PUR8725,MED2081,SHOP3074,MedLink,2021-06-01,59,245
PUR8726,MED2589,SHOP3010,ABC Suppliers,2020-11-04,46,164
PUR8727,MED2612,SHOP3134,ABC Suppliers,2022-11-05,48,227
PUR8728,MED2732,SHOP3092,MedLink,2023-09-17,43,222
PUR8729,MED2889,SHOP3063,HealthCorp,2023-01-30,58,285
