stock_id,shop_id,medicine_id,available_units,last_updated
STK12084,SHOP3020,MED2666,42,2020-02-25
STK12085,SHOP3126,MED2833,42,2022-12-11
STK12086,SHOP3090,MED2063,17,2022-01-23
STK12087,SHOP3093,MED2365,11,2019-02-22
STK12088,SHOP3054,MED2266,41,2020-03-12
STK12089,SHOP3012,MED2328,34,2020-11-07
STK12090,SHOP3038,MED2490,48,2023-07-23
STK12091,SHOP3126,MED2904,29,2022-11-30
STK12092,SHOP3020,MED2257,5,2022-11-24
STK12093,SHOP3043,MED2263,10,2020-02-20
STK12094,SHOP3049,MED2731,28,2025-02-03
STK12095,SHOP3022,MED2716,,2025-02-24
STK12096,SHOP3011,MED2199,33,2022-07-18
STK12097,SHOP3103,MED2300,29,2019-12-10
STK12098,SHOP3051,MED2628,7,2023-02-23
STK12099,SHOP3049,MED2054,18,2021-11-07
STK12100,SHOP3068,MED2463,,2024-10-06
STK12101,SHOP3089,MED2890,34,2023-05-09
STK12102,SHOP3086,MED2732,,2020-11-21
STK12103,SHOP3142,MED2060,44,2023-11-12
STK12104,SHOP3108,MED2194,43,2023-06-21
STK12105,SHOP3008,MED2200,23,2022-08-30
STK12106,SHOP3123,MED2769,39,2019-12-24
STK12107,SHOP3096,MED2605,36,2021-03-26
STK12108,SHOP3031,MED2712,56,2024-05-09
STK12109,SHOP3116,MED2543,46,2019-04-08
STK12110,SHOP3085,MED2883,20,2024-04-29
STK12111,SHOP3080,MED2296,37,2022-07-03
STK12112,SHOP3124,MED2047,40,2019-12-18
STK12113,SHOP3008,MED2395,50,2020-01-08
STK12114,SHOP3025,MED2172,19,2020-07-10
STK12115,SHOP3134,MED2989,37,2024-10-08
STK12116,SHOP3087,MED2295,30,2020-08-28
STK12117,SHOP3014,MED2814,30,2020-05-10
STK12118,SHOP3112,MED2026,30,2023-07-31
STK12119,SHOP3120,MED2365,21,2022-10-24
STK12120,SHOP3052,MED2726,41,2020-10-12
STK12121,SHOP3016,MED2077,15,2022-03-27
STK12122,SHOP3060,MED2724,25,2020-06-09
STK12123,SHOP3145,MED2336,26,2023-05-21
STK12124,SHOP3052,MED2679,48,2021-09-09
STK12125,SHOP3054,MED2164,52,2024-10-10
STK12126,SHOP3129,MED2275,15,2020-08-27
STK12127,SHOP3133,MED2623,25,2025-03-29
STK12128,SHOP3009,MED2377,43,2022-07-22
STK12129,SHOP3149,MED2860,16,2021-09-02
STK12130,SHOP3009,MED2004,10,2022-04-01
STK12131,SHOP3015,MED2305,21,2022-10-20
STK12132,SHOP3089,MED2799,,2023-02-07
STK12133,SHOP3129,MED2718,24,2025-07-11
STK12134,SHOP3068,MED2768,33,2025-06-16
STK12135,SHOP3119,MED2567,25,2021-09-19
STK12136,SHOP3149,MED2127,20,2023-04-14
STK12137,SHOP3114,MED2825,46,2025-08-02
STK12138,SHOP3052,MED2050,34,2019-11-30
STK12139,SHOP3018,MED2408,3,2025-03-18
STK12140,SHOP3072,MED2767,38,2019-01-02
STK12141,SHOP3137,MED2899,28,2019-05-22
STK12142,SHOP3031,MED2082,43,2023-04-28
STK12143,SHOP3070,MED2246,13,2020-03-17
STK12144,SHOP3116,MED2412,11,2019-05-27
STK12145,SHOP3100,MED2449,52,2024-05-17
STK12146,SHOP3068,MED2694,25,2024-07-09
STK12147,SHOP3032,MED2629,11,2022-02-01
STK12148,SHOP3126,MED2400,9,2023-01-17
STK12149,SHOP3022,MED2598,36,2023-05-14
STK12150,SHOP3020,MED2901,36,2021-06-14
STK12151,SHOP3085,MED2883,18,2022-10-20
STK12152,SHOP3050,MED2960,32,2021-03-19
STK12153,SHOP3094,MED2805,19,2023-12-13
STK12154,SHOP3108,MED2607,24,2024-07-04
STK12155,SHOP3003,MED2372,50,2024-01-05
STK12156,SHOP3036,MED2409,20,2025-04-20
STK12157,SHOP3007,MED2202,21,2024-04-21
STK12158,SHOP3130,MED2165,38,2019-11-23
STK12159,SHOP3147,MED2972,36,2024-08-31
STK12160,SHOP3054,MED2858,16,2019-07-06
STK12161,SHOP3149,MED2052,39,2019-12-02
STK12162,SHOP3128,MED2145,27,2025-05-19
STK12163,SHOP3011,MED2768,25,2020-04-28
STK12164,SHOP3059,MED2231,36,2022-02-10
STK12165,SHOP3132,MED2184,58,2022-05-06
STK12166,SHOP3018,MED2557,31,2020-11-12
STK12167,SHOP3069,MED2949,17,2024-01-06
STK12168,SHOP3091,MED2763,31,2022-08-04
STK12169,SHOP3116,MED2991,6,2024-06-26
STK12170,SHOP3128,MED2581,40,2023-08-25
STK12171,SHOP3112,MED2861,5,2019-12-08
STK12172,SHOP3054,MED2530,49,2021-01-28
STK12173,SHOP3095,MED2515,11,2020-10-03
STK12174,SHOP3101,MED2418,22,2024-08-03
STK12175,SHOP3009,MED2870,9,2021-10-28
STK12176,SHOP3046,MED2927,27,2020-10-18
STK12177,SHOP3111,MED2702,10,2019-06-06
STK12178,SHOP3108,MED2986,55,2025-04-12
STK12179,SHOP3130,MED2257,2,2019-10-11
STK12180,SHOP3121,MED2025,50,2022-07-23
STK12181,SHOP3106,MED2879,31,2024-07-19
STK12182,SHOP3068,MED2114,28,2022-11-15
STK12183,SHOP3111,MED2743,24,2025-03-07
STK12184,SHOP3097,MED2367,11,2022-04-30
STK12185,SHOP3013,MED2757,25,2020-02-11
STK12186,SHOP3007,MED2482,0,2022-03-07
STK12187,SHOP3143,MED2224,26,2021-03-20
STK12188,SHOP3111,MED2771,2,2019-05-16
STK12189,SHOP3119,MED2582,26,2024-06-05
STK12190,SHOP3103,MED2659,24,2024-12-17
STK12191,SHOP3131,MED2172,38,2019-04-13
STK12192,SHOP3101,MED2503,21,2019-03-08
STK12193,SHOP3010,MED2755,24,2022-02-03
STK12194,SHOP3000,MED2400,26,2024-07-30
STK12195,SHOP3110,MED2513,46,2020-09-26
STK12196,SHOP3051,MED2100,19,2022-02-15
STK12197,SHOP3012,MED2758,20,2019-01-06
STK12198,SHOP3129,MED2641,17,2022-08-01
STK12199,SHOP3092,MED2633,33,2021-03-14
STK12200,SHOP3001,MED2656,19,2019-11-01
STK12201,SHOP3145,MED2546,18,2022-09-17
STK12202,SHOP3034,MED2156,23,2022-12-22
STK12203,SHOP3124,MED2051,28,2024-11-25
STK12204,SHOP3066,MED2833,10,2025-02-20
STK12205,SHOP3097,MED2831,40,2024-08-21
STK12206,SHOP3131,MED2154,35,2021-03-13
STK12207,SHOP3090,MED2020,9,2020-05-16
STK12208,SHOP3139,MED2306,39,2023-03-08
STK12209,SHOP3116,MED2229,29,2019-09-14
STK12210,SHOP3049,MED2931,5,2020-07-14
STK12211,SHOP3116,MED2446,56,2019-11-26
STK12212,SHOP3046,MED2569,32,2019-07-17
STK12213,SHOP3111,MED2643,12,2022-02-23
STK12214,SHOP3022,MED2890,39,2021-12-20
STK12215,SHOP3002,MED2440,25,2021-10-31
STK12216,SHOP3015,MED2213,35,2023-11-28
STK12217,SHOP3131,MED2245,23,2019-03-10
STK12218,SHOP3124,MED2012,9,2024-05-11
STK12219,SHOP3047,MED2337,18,2022-10-29
STK12220,SHOP3066,MED2635,11,2022-11-03
STK12221,SHOP3035,MED2854,,2021-02-20
STK12222,SHOP3051,MED2988,57,2019-04-07
STK12223,SHOP3014,MED2742,27,2023-12-02
STK12224,SHOP3071,MED2201,32,2024-08-06
STK12225,SHOP3049,MED2645,,2019-07-13
STK12226,SHOP3055,MED2717,11,2022-08-07
STK12227,SHOP3036,MED2736,35,2023-12-16
STK12228,SHOP3078,MED2296,27,2019-05-15
STK12229,SHOP3121,MED2460,29,2022-06-23
STK12230,SHOP3024,MED2555,24,2021-07-02
STK12231,SHOP3038,MED2275,37,2024-02-16
STK12232,SHOP3073,MED2128,35,2023-02-07
STK12233,SHOP3059,MED2574,48,2022-03-16
STK12234,SHOP3132,MED2934,20,2020-08-01
STK12235,SHOP3121,MED2695,13,2022-08-09
STK12236,SHOP3047,MED2440,49,2023-08-15
STK12237,SHOP3116,MED2693,47,2022-11-25
STK12238,SHOP3130,MED2721,28,2024-06-25
STK12239,SHOP3147,MED2913,51,2019-04-21
STK12240,SHOP3063,MED2857,31,2020-10-05
STK12241,SHOP3101,MED2388,16,2025-05-07
STK12242,SHOP3094,MED2662,,2024-01-28
STK12243,SHOP3088,MED2920,14,2019-10-16
STK12244,SHOP3034,MED2678,42,2023-03-13
STK12245,SHOP3118,MED2578,26,2024-04-11
STK12246,SHOP3023,MED2924,43,2024-06-08
STK12247,SHOP3123,MED2401,42,2021-12-16
STK12248,SHOP3140,MED2587,28,2023-11-29
STK12249,SHOP3084,MED2809,,2022-11-19
STK12250,SHOP3022,MED2662,12,2024-01-28
STK12251,SHOP3096,MED2105,60,2024-08-03
STK12252,SHOP3071,MED2364,22,2020-10-30
STK12253,SHOP3135,MED2753,42,2021-06-23
STK12254,SHOP3071,MED2863,9,2024-08-30
STK12255,SHOP3012,MED2018,38,2024-07-20
STK12256,SHOP3051,MED2883,15,2019-12-27
STK12257,SHOP3007,MED2610,21,2023-06-01
STK12258,SHOP3000,MED2583,30,2023-10-14
STK12259,SHOP3000,MED2265,12,2021-06-21
STK12260,SHOP3108,MED2503,6,2021-12-21
STK12261,SHOP3012,MED2192,45,2021-12-14
STK12262,SHOP3073,MED2539,13,2021-01-01
STK12263,SHOP3042,MED2629,6,2019-05-12
STK12264,SHOP3012,MED2012,34,2024-07-05
STK12265,SHOP3011,MED2376,43,2024-05-03
STK12266,SHOP3077,MED2438,18,2023-02-20
STK12267,SHOP3001,MED2958,28,2023-12-14
STK12268,SHOP3016,MED2415,31,2022-05-12
STK12269,SHOP3120,MED2939,37,2019-09-30
STK12270,SHOP3050,MED2738,30,2019-11-24
STK12271,SHOP3025,MED2217,6,2019-07-30
STK12272,SHOP3074,MED2724,26,2022-10-24
STK12273,SHOP3046,MED2640,17,2019-12-26
STK12274,SHOP3064,MED2180,20,2023-02-25
STK12275,SHOP3094,MED2948,32,2021-12-12
STK12276,SHOP3138,MED2181,49,2020-03-10
STK12277,SHOP3015,MED2915,35,2024-10-06
STK12278,SHOP3066,MED2113,21,2023-08-14
STK12279,SHOP3061,MED2280,7,2022-08-29
STK12280,SHOP3008,MED2970,42,2019-01-07
STK12281,SHOP3119,MED2784,43,2021-07-20
STK12282,SHOP3053,MED2805,32,2023-11-30
STK12283,SHOP3072,MED2724,19,2021-03-15
STK12284,SHOP3000,MED2980,19,2022-07-02
STK12285,SHOP3122,MED2359,4,2023-06-05
STK12286,SHOP3148,MED2888,21,2024-10-14
STK12287,SHOP3121,MED2487,31,2024-07-31
STK12288,SHOP3049,MED2680,33,2019-06-22
STK12289,SHOP3019,MED2884,36,2022-12-27
STK12290,SHOP3123,MED2441,14,2022-05-09
STK12291,SHOP3006,MED2621,39,2021-07-29
STK12292,SHOP3051,MED2225,32,2019-09-03
STK12293,SHOP3064,MED2777,2,2025-02-21
STK12294,SHOP3121,MED2911,7,2023-01-10
STK12295,SHOP3049,MED2895,57,2022-07-06
STK12296,SHOP3090,MED2183,11,2019-07-31
STK12297,SHOP3011,MED2300,32,2021-09-17
STK12298,SHOP3034,MED2685,44,2024-03-20
STK12299,SHOP3041,MED2787,30,2024-04-11
STK12300,SHOP3085,MED2829,21,2023-06-07
STK12301,SHOP3130,MED2662,42,2023-09-22
STK12302,SHOP3083,MED2784,13,2020-11-18
STK12303,SHOP3103,MED2045,46,2021-02-28
STK12304,SHOP3109,MED2474,35,2020-12-06
STK12305,SHOP3085,MED2393,5,2023-09-12
STK12306,SHOP3045,MED2485,1,2021-09-02
STK12307,SHOP3095,MED2226,28,2024-11-12
STK12308,SHOP3029,MED2153,56,2024-02-24
STK12309,SHOP3026,MED2404,31,2019-03-01
STK12310,SHOP3078,MED2962,34,2019-12-17
STK12311,SHOP3033,MED2220,32,2021-11-09
STK12312,SHOP3079,MED2128,22,2025-06-04
STK12313,SHOP3057,MED2686,35,2019-07-31
STK12314,SHOP3123,MED2422,57,2024-12-07
STK12315,SHOP3084,MED2014,49,2019-10-09
STK12316,SHOP3044,MED2913,6,2020-08-04
STK12317,SHOP3025,MED2368,32,2022-03-26
STK12318,SHOP3065,MED2577,48,2020-12-21
STK12319,SHOP3001,MED2232,27,2022-11-20
STK12320,SHOP3030,MED2084,21,2019-08-24
STK12321,SHOP3131,MED2854,39,2024-11-16
STK12322,SHOP3004,MED2164,19,2021-02-26
STK12323,SHOP3002,MED2702,43,2022-04-23
STK12324,SHOP3137,MED2237,34,2023-04-01
STK12325,SHOP3028,MED2133,47,2021-12-03
STK12326,SHOP3131,MED2539,44,2019-11-22
STK12327,SHOP3038,MED2820,53,2023-08-19
STK12328,SHOP3046,MED2995,28,2023-04-29
STK12329,SHOP3029,MED2899,48,2020-03-06
STK12330,SHOP3148,MED2578,34,2022-04-09
STK12331,SHOP3088,MED2498,41,2025-01-12
STK12332,SHOP3071,MED2319,27,2020-03-29
STK12333,SHOP3040,MED2739,42,2024-08-07
STK12334,SHOP3078,MED2542,23,2020-04-23
STK12335,SHOP3008,MED2557,37,2025-01-04
STK12336,SHOP3095,MED2888,53,2019-04-12
STK12337,SHOP3076,MED2882,30,2020-05-23
STK12338,SHOP3023,MED2465,4,2020-12-03
STK12339,SHOP3090,MED2673,21,2025-06-04
STK12340,SHOP3094,MED2300,51,2025-07-10
STK12341,SHOP3082,MED2751,28,2022-10-28
STK12342,SHOP3015,MED2833,18,2019-12-28
STK12343,SHOP3132,MED2598,51,2021-05-02
STK12344,SHOP3043,MED2218,26,2020-01-22
STK12345,SHOP3046,MED2703,30,2022-06-17
STK12346,SHOP3138,MED2346,,2023-03-10
STK12347,SHOP3030,MED2411,27,2023-05-22
STK12348,SHOP3039,MED2859,34,2022-10-31
STK12349,SHOP3088,MED2976,58,2024-07-31
STK12350,SHOP3042,MED2990,35,2019-05-01
STK12351,SHOP3051,MED2715,4,2021-04-10
STK12352,SHOP3054,MED2163,21,2022-08-05
STK12353,SHOP3056,MED2524,50,2021-09-19
STK12354,SHOP3055,MED2864,11,2022-08-09
STK12355,SHOP3018,MED2224,38,2021-05-08
STK12356,SHOP3096,MED2546,46,2024-01-20
STK12357,SHOP3141,MED2738,30,2021-01-13
STK12358,SHOP3061,MED2308,34,2019-09-25
STK12359,SHOP3070,MED2525,13,2024-09-19
STK12360,SHOP3140,MED2484,9,2023-12-27
STK12361,SHOP3045,MED2750,33,2024-02-29
STK12362,SHOP3004,MED2378,5,2024-01-09
STK12363,SHOP3002,MED2193,9,2020-10-03
STK12364,SHOP3121,MED2504,1,2020-07-21
STK12365,SHOP3039,MED2459,22,2021-04-24
STK12366,SHOP3135,MED2384,,2024-02-23
STK12367,SHOP3066,MED2630,9,2020-08-05
STK12368,SHOP3066,MED2318,4,2022-09-03
STK12369,SHOP3082,MED2261,22,2019-05-20
STK12370,SHOP3010,MED2677,36,2021-11-02
STK12371,SHOP3043,MED2355,17,2022-04-24
STK12372,SHOP3107,MED2792,23,2023-02-03
STK12373,SHOP3004,MED2674,65,2021-06-29
STK12374,SHOP3036,MED2042,32,2024-09-12
STK12375,SHOP3099,MED2760,23,2021-03-26
STK12376,SHOP3047,MED2111,38,2020-03-29
STK12377,SHOP3067,MED2918,35,2019-06-13
STK12378,SHOP3119,MED2869,,2022-02-18
STK12379,SHOP3042,MED2901,59,2025-06-14
STK12380,SHOP3096,MED2146,29,2021-12-03
STK12381,SHOP3008,MED2784,51,2025-07-02
STK12382,SHOP3111,MED2207,39,2023-04-06
STK12383,SHOP3099,MED2310,20,2020-08-19
STK12384,SHOP3003,MED2176,1,2021-07-18
STK12385,SHOP3103,MED2161,,2020-06-19
STK12386,SHOP3109,MED2357,50,2023-03-21
STK12387,SHOP3043,MED2795,39,2019-05-29
STK12388,SHOP3093,MED2575,38,2025-02-13
STK12389,SHOP3149,MED2289,7,2021-12-16
STK12390,SHOP3113,MED2580,9,2022-07-04
STK12391,SHOP3040,MED2373,41,2022-08-30
STK12392,SHOP3061,MED2665,16,2022-05-12
STK12393,SHOP3113,MED2602,5,2019-03-09
STK12394,SHOP3079,MED2500,58,2023-07-30
STK12395,SHOP3034,MED2427,38,2021-09-21
STK12396,SHOP3078,MED2679,59,2021-04-11
STK12397,SHOP3124,MED2926,9,2022-12-23
STK12398,SHOP3063,MED2569,1,2021-08-13
STK12399,SHOP3105,MED2690,9,2023-08-12
STK12400,SHOP3111,MED2790,14,2023-11-20
STK12401,SHOP3021,MED2153,34,2021-09-03
STK12402,SHOP3059,MED2647,47,2019-05-02
STK12403,SHOP3109,MED2044,29,2023-03-07
STK12404,SHOP3089,MED2492,38,2024-08-31
STK12405,SHOP3044,MED2137,35,2023-09-26
STK12406,SHOP3120,MED2442,13,2022-01-20
STK12407,SHOP3149,MED2702,29,2022-06-28
STK12408,SHOP3097,MED2808,30,2024-07-01
STK12409,SHOP3043,MED2828,60,2021-04-17
STK12410,SHOP3098,MED2473,28,2023-07-21
STK12411,SHOP3033,MED2483,4,2021-03-01
STK12412,SHOP3126,MED2035,31,2022-11-10
STK12413,SHOP3133,MED2443,35,2023-07-19
STK12414,SHOP3144,MED2284,27,2020-01-16
STK12415,SHOP3106,MED2577,28,2024-07-18
STK12416,SHOP3140,MED2260,74,2021-10-09
STK12417,SHOP3008,MED2247,18,2020-10-19
STK12418,SHOP3140,MED2566,46,2021-09-08
STK12419,SHOP3013,MED2538,27,2025-03-09
STK12420,SHOP3128,MED2331,21,2023-12-13
STK12421,SHOP3097,MED2402,56,2022-03-21
STK12422,SHOP3039,MED2675,42,2023-12-07
STK12423,SHOP3068,MED2220,21,2020-06-01
STK12424,SHOP3028,MED2859,23,2021-07-19
STK12425,SHOP3142,MED2776,6,2019-07-26
STK12426,SHOP3134,MED2948,32,2021-08-18
STK12427,SHOP3126,MED2206,19,2022-12-03
STK12428,SHOP3094,MED2885,57,2024-02-23
STK12429,SHOP3111,MED2337,2,2021-05-01
STK12430,SHOP3064,MED2888,25,2021-01-22
STK12431,SHOP3022,MED2378,33,2019-11-21
STK12432,SHOP3138,MED2507,39,2022-08-15
STK12433,SHOP3022,MED2502,14,2019-09-26
STK12434,SHOP3086,MED2627,25,2021-12-22
STK12435,SHOP3100,MED2021,8,2023-09-29
STK12436,SHOP3130,MED2731,25,2020-09-25
STK12437,SHOP3092,MED2730,20,2021-12-04
STK12438,SHOP3020,MED2257,8,2019-12-25
STK12439,SHOP3140,MED2904,30,2024-03-20
STK12440,SHOP3123,MED2524,1,2023-04-26
STK12441,SHOP3026,MED2875,38,2024-09-02
STK12442,SHOP3108,MED2345,27,2019-11-01
STK12443,SHOP3135,MED2021,14,2021-06-22
STK12444,SHOP3100,MED2381,33,2022-07-21
STK12445,SHOP3057,MED2695,3,2022-01-13
STK12446,SHOP3009,MED2290,46,2024-03-06
STK12447,SHOP3124,MED2725,7,2022-12-02
STK12448,SHOP3027,MED2315,48,2023-09-11
STK12449,SHOP3071,MED2475,12,2020-12-10
STK12450,SHOP3062,MED2131,34,2023-02-18
STK12451,SHOP3144,MED2540,7,2023-03-02
STK12452,SHOP3148,MED2665,30,2019-04-19
STK12453,SHOP3003,MED2244,12,2020-02-16
STK12454,SHOP3094,MED2781,47,2022-07-25
STK12455,SHOP3029,MED2399,32,2020-06-09
STK12456,SHOP3021,MED2325,37,2022-06-12
STK12457,SHOP3017,MED2994,12,2020-09-29
STK12458,SHOP3006,MED2060,48,2025-07-23
STK12459,SHOP3067,MED2120,11,2025-03-07
STK12460,SHOP3033,MED2242,29,2019-01-24
STK12461,SHOP3145,MED2251,31,2023-03-17
STK12462,SHOP3082,MED2388,34,2022-12-31
STK12463,SHOP3058,MED2753,,2020-08-15
STK12464,SHOP3108,MED2920,31,2021-05-05
STK12465,SHOP3034,MED2215,15,2023-03-29
STK12466,SHOP3111,MED2003,38,2024-06-19
STK12467,SHOP3074,MED2912,26,2021-11-11
STK12468,SHOP3062,MED2950,,2025-02-26
STK12469,SHOP3087,MED2119,19,2021-10-14
STK12470,SHOP3063,MED2627,21,2021-12-05
STK12471,SHOP3123,MED2274,27,2019-08-08
STK12472,SHOP3141,MED2607,29,2025-04-27
STK12473,SHOP3075,MED2654,40,2022-11-27
STK12474,SHOP3041,MED2568,34,2019-07-26
STK12475,SHOP3130,MED2225,29,2021-07-09
STK12476,SHOP3005,MED2391,38,2021-03-30
STK12477,SHOP3085,MED2442,10,2024-06-17
STK12478,SHOP3143,MED2309,16,2022-09-28
STK12479,SHOP3139,MED2141,23,2023-12-13
STK12480,SHOP3003,MED2652,22,2021-03-24
STK12481,SHOP3007,MED2301,28,2022-08-04
STK12482,SHOP3108,MED2471,30,2020-04-18
STK12483,SHOP3083,MED2954,33,2024-11-26
STK12484,SHOP3116,MED2893,69,2023-06-27
STK12485,SHOP3110,MED2746,22,2023-09-10
STK12486,SHOP3091,MED2557,24,2021-10-15
STK12487,SHOP3011,MED2998,26,2022-11-11
STK12488,SHOP3033,MED2700,46,2022-04-13
STK12489,SHOP3037,MED2231,,2023-04-29
STK12490,SHOP3047,MED2993,21,2021-12-02
STK12491,SHOP3108,MED2903,30,2023-10-08
STK12492,SHOP3142,MED2364,7,2022-04-07
STK12493,SHOP3112,MED2860,6,2020-07-27
STK12494,SHOP3063,MED2362,30,2025-07-18
STK12495,SHOP3010,MED2368,15,2021-10-20
STK12496,SHOP3043,MED2912,45,2023-01-27
STK12497,SHOP3062,MED2906,11,2020-06-08
STK12498,SHOP3016,MED2090,27,2023-07-31
STK12499,SHOP3002,MED2429,13,2022-10-18
STK12500,SHOP3117,MED2256,59,2024-08-04
STK12501,SHOP3019,MED2691,32,2022-03-28
STK12502,SHOP3148,MED2969,13,2024-01-09
STK12503,SHOP3022,MED2019,42,2025-08-23
STK12504,SHOP3099,MED2080,43,2019-02-27
STK12505,SHOP3063,MED2914,26,2020-12-06
STK12506,SHOP3014,MED2563,21,2023-07-28
STK12507,SHOP3110,MED2425,50,2023-11-16
STK12508,SHOP3053,MED2034,4,2022-10-14
STK12509,SHOP3054,MED2466,34,2024-12-13
STK12510,SHOP3113,MED2448,58,2022-10-21
STK12511,SHOP3074,MED2689,30,2019-04-19
STK12512,SHOP3139,MED2723,35,2020-11-23
STK12513,SHOP3046,MED2074,2,2019-10-25
STK12514,SHOP3091,MED2460,48,2020-06-04
STK12515,SHOP3066,MED2203,2,2021-03-06
STK12516,SHOP3070,MED2169,56,2020-05-26
STK12517,SHOP3086,MED2090,18,2024-09-19
STK12518,SHOP3091,MED2627,58,2021-05-29
STK12519,SHOP3069,MED2153,,2020-09-23
STK12520,SHOP3130,MED2194,37,2024-03-09
STK12521,SHOP3144,MED2029,32,2020-08-25
STK12522,SHOP3023,MED2231,22,2019-06-20
STK12523,SHOP3096,MED2995,,2025-03-21
STK12524,SHOP3140,MED2154,35,2019-06-13
STK12525,SHOP3134,MED2314,49,2021-03-25
STK12526,SHOP3010,MED2920,41,2021-06-04
STK12527,SHOP3056,MED2410,30,2019-03-24
STK12528,SHOP3096,MED2181,24,2025-02-22
STK12529,SHOP3093,MED2551,21,2021-06-09
STK12530,SHOP3037,MED2933,42,2025-02-13
STK12531,SHOP3005,MED2928,1,2019-01-30
STK12532,SHOP3012,MED2351,44,2021-07-01
STK12533,SHOP3117,MED2215,8,2021-01-31
STK12534,SHOP3048,MED2455,18,2022-12-14
STK12535,SHOP3115,MED2410,15,2021-12-02
STK12536,SHOP3045,MED2364,50,2019-04-16
STK12537,SHOP3071,MED2590,51,2020-04-11
STK12538,SHOP3147,MED2539,52,2020-02-01
STK12539,SHOP3126,MED2696,59,2021-06-30
STK12540,SHOP3000,MED2688,41,2023-05-14
STK12541,SHOP3091,MED2252,17,2022-02-06
STK12542,SHOP3094,MED2534,0,2019-11-10
STK12543,SHOP3041,MED2663,6,2021-10-21
STK12544,SHOP3096,MED2166,37,2023-09-20
STK12545,SHOP3083,MED2557,37,2022-03-29
STK12546,SHOP3014,MED2231,34,2022-09-15
STK12547,SHOP3096,MED2418,20,2021-01-10
STK12548,SHOP3039,MED2402,8,2025-08-17
STK12549,SHOP3010,MED2423,27,2022-08-22
STK12550,SHOP3086,MED2607,7,2019-03-25
STK12551,SHOP3032,MED2513,17,2019-06-29
STK12552,SHOP3108,MED2017,19,2025-02-21
STK12553,SHOP3103,MED2281,46,2020-04-10
STK12554,SHOP3071,MED2676,45,2020-06-29
STK12555,SHOP3079,MED2939,24,2022-07-19
STK12556,SHOP3043,MED2533,29,2021-03-11
STK12557,SHOP3057,MED2807,23,2025-03-01
STK12558,SHOP3054,MED2902,,2019-08-11
STK12559,SHOP3045,MED2788,9,2024-05-05
STK12560,SHOP3112,MED2886,19,2020-04-16
STK12561,SHOP3083,MED2849,31,2024-09-27
STK12562,SHOP3011,MED2290,59,2020-09-18
STK12563,SHOP3012,MED2613,47,2024-05-05
STK12564,SHOP3124,MED2450,12,2019-09-28
STK12565,SHOP3001,MED2814,54,2024-05-11
STK12566,SHOP3114,MED2100,,2022-03-16
STK12567,SHOP3143,MED2404,30,2025-07-09
STK12568,SHOP3110,MED2040,35,2024-10-11
STK12569,SHOP3116,MED2101,44,2025-05-11
STK12570,SHOP3109,MED2361,35,2024-03-26
STK12571,SHOP3115,MED2053,20,2022-03-15
STK12572,SHOP3045,MED2357,39,2024-01-28
STK12573,SHOP3143,MED2944,47,2023-10-19
STK12574,SHOP3063,MED2825,51,2019-06-06
STK12575,SHOP3087,MED2846,39,2023-05-14
STK12576,SHOP3034,MED2529,46,2022-05-24
STK12577,SHOP3070,MED2025,10,2025-06-01
STK12578,SHOP3043,MED2439,37,2021-04-22
STK12579,SHOP3093,MED2486,39,2022-11-02
STK12580,SHOP3070,MED2074,55,2023-11-08
STK12581,SHOP3026,MED2298,23,2022-01-06
STK12582,SHOP3110,MED2577,57,2025-08-14
STK12583,SHOP3109,MED2479,20,2023-02-05
STK12584,SHOP3099,MED2589,32,2023-01-01
STK12585,SHOP3131,MED2079,7,2020-12-22
STK12586,SHOP3050,MED2395,37,2025-08-03
STK12587,SHOP3068,MED2208,63,2025-03-22
STK12588,SHOP3098,MED2039,47,2019-09-26
STK12589,SHOP3061,MED2792,42,2020-09-29
STK12590,SHOP3066,MED2101,60,2024-02-09
STK12591,SHOP3148,MED2678,20,2023-09-06
STK12592,SHOP3088,MED2699,14,2019-01-24
STK12593,SHOP3093,MED2136,26,2020-05-28
STK12594,SHOP3006,MED2712,29,2021-05-10
STK12595,SHOP3107,MED2436,,2020-07-27
STK12596,SHOP3110,MED2170,32,2023-04-29
STK12597,SHOP3144,MED2969,52,2024-07-19
STK12598,SHOP3006,MED2547,40,2024-05-19
STK12599,SHOP3014,MED2064,47,2021-10-25
STK12600,SHOP3054,MED2093,23,2024-07-25
STK12601,SHOP3033,MED2562,16,2020-06-13
STK12602,SHOP3053,MED2236,21,2023-11-30
STK12603,SHOP3124,MED2910,32,2023-03-19
STK12604,SHOP3012,MED2873,43,2022-04-13
STK12605,SHOP3149,MED2549,23,2019-04-16
STK12606,SHOP3148,MED2651,23,2020-03-28
STK12607,SHOP3089,MED2350,30,2023-12-21
STK12608,SHOP3048,MED2169,,2019-09-24
STK12609,SHOP3136,MED2545,32,2019-10-06
STK12610,SHOP3015,MED2365,22,2024-03-25
STK12611,SHOP3122,MED2096,29,2019-09-29
STK12612,SHOP3075,MED2492,21,2023-10-19
STK12613,SHOP3107,MED2082,21,2022-04-27
STK12614,SHOP3051,MED2576,6,2024-12-06
STK12615,SHOP3101,MED2518,10,2021-08-08
STK12616,SHOP3022,MED2002,21,2022-05-16
STK12617,SHOP3060,MED2128,24,2022-04-16
STK12618,SHOP3109,MED2246,47,2021-06-08
STK12619,SHOP3072,MED2260,33,2025-07-14
STK12620,SHOP3103,MED2787,21,2020-07-06
STK12621,SHOP3138,MED2777,36,2021-10-06
